year,state_name,district_name,dowry_prohibition,immoral_traffic_prevention,women_protection_from_domestic_voilence,indecent_representation_of_women_prohibition,protection_of_children_from_sexual_offences,juvenile_justice_care_and_protection_of_children,prohibition_of_child_marriage,pre_natal_diagnostic_techniques_reg_and_prev_of_misuse,child_labour_prohibition_regulation,medical_termination_of_pregnancy,prevention_of_atrocities_against_scs,prevention_of_atrocities_against_sts,protection_of_civil_rights_against_scs,protection_of_civil_rights_against_sts,prevention_of_damage_to_public_property_act,unlawful_activities_act,official_secrets_act,legal_license_arms,illegal_license_arms,other_arms,explosives_act,explosive_substances,information_technology_act,copy_right_act,the_trade_marks_act,lotteries_regulation_act,chit_funds_act,negotiable_instruments_act,benami_transaction_prohibition_act,mines_and_minerals_development_and_regulation,prevention_of_corruption,liquor_narcotic_drugs_prohibition,excise_act,possession_of_drugs_for_personal_use_consumption,possession_of_drugs_for_trafficking,forest_act_and_forest_conservation,wildlife_protection,environmental_protection,air_water_prevention_pollution_control,cigarette_and_tobacco_products,noise_pollution,national_green_tribunal,registration_of_foreigners_and_foreigners,passport_act,emigration_act,citizenship_act,indian_railways_act,railway_property_unlawful_possession,indian_telegraph,telegraph_wire_unlawful_possession,cinematograph_act,cable_television_networks_regulation,essential_commodities,prevention_of_food_adulteration,food_safety_standards,macoca_control_of_organised_crimes,gambling_act,electricity_act,antiques_and_art_treasures,representation_of_the_people,bonded_labour_against_sc,bonded_labour_against_st,bonded_labour_against_others,prevention_of_insults_to_national_honour,defacement_of_public_property,transplantation_of_human_organ,mental_health_act,motor_vehicle_act,city_town_police_acts,other_state_local_acts,other_sll_crimes,total_crimes
2020,Tamil Nadu,Kanniyakumari,48.0,18.0,0.0,0.0,99.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,72.0,0.0,0.0,35.0,0.0,0.0,0.0,142.0,0.0,2513.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,454.0,7992.0,12774.0
2020,Tamil Nadu,Karur,3.0,4.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,107.0,0.0,0.0,0.0,169.0,0.0,2986.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,4786.0
2020,Tamil Nadu,Krishnagiri,0.0,3.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,267.0,0.0,0.0,0.0,177.0,0.0,5725.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,23.0,7411.0
2020,Tamil Nadu,Madurai,4.0,6.0,0.0,0.0,123.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,20.0,3.0,0.0,66.0,0.0,0.0,0.0,367.0,0.0,4258.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,532.0,104.0,7039.0
2020,Tamil Nadu,Madurai,0.0,17.0,0.0,0.0,81.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,14.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2127.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,13135.0,0.0,25.0,16810.0
2020,Tamil Nadu,Nagapattinam,0.0,6.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,402.0,0.0,7780.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,8891.0
2020,Tamil Nadu,Namakkal,5.0,2.0,0.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,3.0,0.0,327.0,0.0,0.0,0.0,204.0,0.0,4135.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1478.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0,66.0,9121.0,15902.0
2020,Tamil Nadu,The Nilgiris,0.0,6.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1382.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,278.0,2435.0
2020,Tamil Nadu,Perambalur,1.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,30.0,0.0,0.0,0.0,48.0,0.0,2476.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,142.0,0.0,3479.0
2020,Tamil Nadu,Pudukkottai,5.0,14.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,69.0,0.0,0.0,421.0,0.0,0.0,0.0,789.0,0.0,4079.0,0.0,79.0,2.0,0.0,0.0,0.0,0.0,1693.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,241.0,1779.0,9671.0
2020,Tamil Nadu,Ramanathapuram,17.0,0.0,0.0,0.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,3.0,26.0,0.0,5.0,66.0,0.0,0.0,31.0,0.0,0.0,0.0,445.0,0.0,3966.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,857.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,633.0,5519.0,12020.0
2020,Tamil Nadu,Chennai,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,40.0
2020,Tamil Nadu,Tiruchirappalli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0
2020,Tamil Nadu,Salem,0.0,2.0,0.0,0.0,88.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,97.0,0.0,7130.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.0,0.0,11297.0
2020,Tamil Nadu,Salem,5.0,17.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,2562.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,944.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.0,57.0,744.0,6609.0
2020,Tamil Nadu,Sivaganga,0.0,1.0,0.0,0.0,62.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,27.0,0.0,0.0,36.0,0.0,0.0,0.0,202.0,0.0,2261.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,377.0,954.0,4819.0
2020,Tamil Nadu,Thanjavur,7.0,13.0,0.0,0.0,54.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,4.0,56.0,9.0,0.0,12.0,6.0,0.0,305.0,0.0,0.0,0.0,1326.0,0.0,5390.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,2804.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,159.0,0.0,0.0,0.0,187.0,468.0,0.0,11191.0
2020,Tamil Nadu,Theni,0.0,5.0,0.0,0.0,95.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,212.0,0.0,3910.0,0.0,202.0,7.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,139.0,48.0,6280.0
2020,Tamil Nadu,Tirunelveli,2.0,3.0,0.0,0.0,80.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,347.0,0.0,2247.0,0.0,168.0,1.0,0.0,0.0,0.0,0.0,922.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,175.0,487.0,262.0,4915.0
2020,Tamil Nadu,Tirunelveli,9.0,3.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,0.0,2.0,24.0,0.0,0.0,0.0,10.0,0.0,713.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,69.0,81.0,2525.0
2020,Tamil Nadu,Thiruvallur,1.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,768.0,0.0,5455.0,0.0,110.0,2.0,1.0,0.0,0.0,0.0,1104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,149.0,16.0,7890.0
2020,Tamil Nadu,Tiruvannamalai,6.0,4.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,31.0,0.0,0.0,9.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,1164.0,0.0,8115.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,115.0,11218.0
2020,Tamil Nadu,Thiruvarur,0.0,1.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,24.0,0.0,0.0,95.0,0.0,0.0,0.0,471.0,0.0,5922.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,145.0,29522.0,39087.0
2020,Tamil Nadu,Tuticorin,2.0,6.0,0.0,0.0,125.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,105.0,0.0,2894.0,0.0,170.0,0.0,0.0,3.0,0.0,0.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,862.0,533.0,451.0,6293.0
2020,Tamil Nadu,Tiruppur,3.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,124.0,0.0,0.0,0.0,40.0,0.0,5126.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,6489.0
2020,Tamil Nadu,Tiruppur,1.0,6.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,803.0,78.0,0.0,3981.0
2020,Tamil Nadu,Tiruchirappalli,5.0,1.0,0.0,1.0,90.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,11.0,13.0,0.0,0.0,181.0,0.0,0.0,0.0,408.0,0.0,3219.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,269.0,0.0,6611.0
2020,Tamil Nadu,Tiruchirappalli,5.0,15.0,0.0,0.0,36.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,228.0,0.0,0.0,0.0,44.0,0.0,1445.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,1461.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3212.0,152.0,61.0,6868.0
2020,Tamil Nadu,Vellore,0.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,414.0,0.0,3303.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,4935.0
2020,Tamil Nadu,Villupuram,4.0,9.0,0.0,0.0,94.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,8.0,0.0,0.0,107.0,0.0,0.0,0.0,780.0,0.0,5596.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,924.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,39447.0,47446.0
2020,Tamil Nadu,Virudhunagar,11.0,3.0,0.0,0.0,64.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,4.0,219.0,17.0,18.0,0.0,0.0,115.0,0.0,0.0,0.0,206.0,0.0,5324.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1087.0,398.0,3339.0,12079.0
2020,Tamil Nadu,Chennai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2020,Tamil Nadu,Chennai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0
2020,Tamil Nadu,Chengalpattu,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,144.0,0.0,1242.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,2440.0
2020,Tamil Nadu,Kallakurichi,24.0,1.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,53.0,0.0,0.0,0.0,397.0,0.0,3119.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,196.0,5252.0
2020,Tamil Nadu,Ranipet,12.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,252.0,0.0,2147.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,172.0,3187.0
2020,Tamil Nadu,Tirupathur,5.0,2.0,0.0,0.0,73.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,353.0,0.0,2539.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,255.0,9455.0,13072.0
2020,Tamil Nadu,Tenkasi,9.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,142.0,0.0,0.0,0.0,181.0,0.0,1638.0,0.0,129.0,1.0,0.0,0.0,0.0,0.0,830.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1467.0,559.0,1.0,5364.0
2020,Telangana,Hyderabad,0.0,3.0,0.0,0.0,309.0,87.0,5.0,0.0,104.0,0.0,10.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,166.0,44.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,59.0,0.0,0.0,538.0,1677.0
2020,Telangana,Hyderabad,0.0,29.0,0.0,0.0,318.0,11.0,2.0,0.0,16.0,0.0,26.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,58.0,11.0,0.0,160.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,155.0,29.0,67.0,0.0,1.0,8.0,0.0,361.0,0.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,139.0,0.0,0.0,0.0,328.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,209.0,2077.0
2020,Telangana,Karimnagar,0.0,5.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,184.0
2020,Telangana,Khammam,0.0,7.0,0.0,0.0,109.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,360.0
